sabha,work_id,work_category,work,state,ida,mp_name,elected_nominated,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,expenditure_total_rs,expenditure_transaction_count,expenditure_first_date,expenditure_last_date,expenditure_vendor_count,expenditure_payment_status_count,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_total_rs,consent_event_count,consent_calamity_type_count,consent_calamity_name_count,recommendation_sanction_gap_rs,expenditure_to_sanction_ratio,recommendation_to_sanction_days,sanction_to_completion_days,completed,sr_no,image
Rajya Sabha,WS/MP019/2025-2026/248771,Normal/Others,WS/MP019/2025-2026/248771-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light near the Shitala Temple in Ghuwas Kalan village of the Robertsganj development block,2025-11-21,108000.0,2026-01-12,108000.0,Physical Inspection,108000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16385,
Rajya Sabha,WS/MP019/2025-2026/248772,Normal/Others,WS/MP019/2025-2026/248772-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light near the treasurer house at the Trimuhani in Khatauli village of Ghorawal development block,2025-11-21,473000.0,2026-01-12,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,52,,0,16386,
Rajya Sabha,WS/MP019/2025-2026/248773,Normal/Others,WS/MP019/2025-2026/248773-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light near the Ramlila site in Judwariya village of Karma development block,2025-11-21,472218.0,2026-01-12,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16387,
Rajya Sabha,WS/MP019/2025-2026/248774,Normal/Others,WS/MP019/2025-2026/248774-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light near the Pagiya Canal intersection in Karma development block,2025-11-21,472218.0,2026-01-12,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16388,
Rajya Sabha,WS/MP019/2025-2026/248775,Normal/Others,WS/MP019/2025-2026/248775-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light near the Ramlila ground in Ward No 3 of Churk Nagar Panchayat,2025-11-21,473000.0,2026-01-12,473000.0,Physical Inspection,473000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16389,
Rajya Sabha,WS/MP019/2025-2026/248776,Normal/Others,WS/MP019/2025-2026/248776-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light near the Trimurti Dham Temple in Gorari village of Robertsganj development block,2025-11-21,472218.0,2026-01-12,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16390,
Rajya Sabha,WS/MP019/2025-2026/248777,Normal/Others,WS/MP019/2025-2026/248777-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light at the Salaiya intersection in Unchadih village panchayat.,2025-11-21,472218.0,2026-01-12,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16391,
Rajya Sabha,WS/MP019/2025-2026/248778,Normal/Others,WS/MP019/2025-2026/248778-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Rantola Composite School in Myairpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,490832.0,3.0,2026-02-25,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9956024340770792,52,,0,16392,
Rajya Sabha,WS/MP019/2025-2026/248779,Normal/Others,WS/MP019/2025-2026/248779-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Composite School Gulalidih in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,489363.0,3.0,2026-02-25,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9926227180527384,52,,0,16393,
Rajya Sabha,WS/MP019/2025-2026/248780,Normal/Others,WS/MP019/2025-2026/248780-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Installation of a solar water pump at the Jogendra Primary School, in the Myorpur development block",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,487900.0,3.0,2026-02-25,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9896551724137931,52,,0,16394,
Rajya Sabha,WS/MP019/2025-2026/248781,Normal/Others,WS/MP019/2025-2026/248781-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Baigani Tola Pati Primary School in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,489369.0,3.0,2026-02-25,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9926348884381339,52,,0,16395,
Rajya Sabha,WS/MP019/2025-2026/248782,Normal/Others,WS/MP019/2025-2026/248782-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Bairpan Composite School in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,490838.0,3.0,2026-02-25,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9956146044624746,52,,0,16396,
Rajya Sabha,WS/MP019/2025-2026/248783,Normal/Others,WS/MP019/2025-2026/248783-Purchase of mobile water tankers,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Dohar Primary School in the Chopan development block.,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,487900.0,3.0,2026-02-26,2026-05-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9896551724137931,52,,0,16397,
Rajya Sabha,WS/MP019/2025-2026/248784,Normal/Others,WS/MP019/2025-2026/248784-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light near the Vidya Shiksha Niketan Girls Inter College in the village of Kirvil in the Myorpur development block,2025-11-21,108000.0,2026-01-12,108000.0,Physical Inspection,108000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16398,
Rajya Sabha,WS/MP019/2025-2026/248785,Normal/Others,WS/MP019/2025-2026/248785-Construction of rooms and halls in school and colleges,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of a classroom at Babu Harishankar Singh English Medium School Bahorika Ghorawal Sonbhadra,2025-11-21,1500000.0,2026-01-16,1500000.0,Work Partially Completed,1273890.0,2.0,2026-01-28,2026-08-25,1.0,2.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.84926,56,,0,16399,
Rajya Sabha,WS/MP019/2025-2026/248786,Normal/Others,WS/MP019/2025-2026/248786-Construction of rooms and halls in school and colleges,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of classrooms at Anchal Career Public Junior High School Papi Karki Minor Karma Sonbhadra,2025-11-21,1000000.0,2026-01-16,1000000.0,Physical Inspection,1000000.0,3.0,2026-01-19,2026-07-03,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,56,,0,16400,
Rajya Sabha,WS/MP019/2025-2026/248787,Normal/Others,WS/MP019/2025-2026/248787-Construction of toilet blocks,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Construction of classrooms at Sonanchal Intermediate College, Duddhi.",2025-11-21,1500000.0,2026-01-16,1500000.0,Work Partially Completed,1274999.0,2.0,2026-02-16,2026-07-08,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.8499993333333333,56,,0,16401,
Rajya Sabha,WS/MP019/2025-2026/248788,Normal/Others,WS/MP019/2025-2026/248788-Construction of rooms and halls in school and colleges,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Construction work of classrooms in Sardar Patel Public School, Vaini Nagwan.",2025-11-21,1000000.0,2026-01-16,1000000.0,Work Partially Completed,849999.0,2.0,2026-02-09,2026-08-25,1.0,2.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.849999,56,,0,16402,
Rajya Sabha,WS/MP019/2025-2026/248789,Normal/Others,WS/MP019/2025-2026/248789-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a high mast light at the Chatra Bazaar Ramlila ground in Kotas village panchayat of the Robertsganj development block.,2025-11-21,472218.0,2026-01-12,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16403,
Rajya Sabha,WS/MP019/2025-2026/248790,Normal/Others,WS/MP019/2025-2026/248790-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light in front of Gandhi Chabutara and Shri Bajrangbali in Domaria village of Robertsganj development block.,2025-11-21,107780.0,2026-01-12,107780.0,Physical Inspection,107780.0,2.0,2026-03-16,2026-05-30,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16404,
Rajya Sabha,WS/MP019/2025-2026/248791,Normal/Others,WS/MP019/2025-2026/248791-Construction of culverts and bridges,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of a culvert over the drain near Amit Patel farm from the Kusrat link road in Odouli village panchayat,2025-11-21,782000.0,2026-01-12,782000.0,Physical Inspection,782000.0,2.0,2026-01-21,2026-07-08,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16405,
Rajya Sabha,WS/MP019/2025-2026/248792,Normal/Others,WS/MP019/2025-2026/248792-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light near the Hanuman temple in Tenduhar village of Ghorawal development block,2025-11-21,107780.0,2026-01-12,107780.0,Physical Inspection,107780.0,2.0,2026-02-28,2026-05-30,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16406,
Rajya Sabha,WS/MP019/2025-2026/248793,Normal/Others,WS/MP019/2025-2026/248793-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light near Dheeraj Singh house in Pusauli development block of Robertsganj,2025-11-21,107780.0,2026-01-12,107780.0,Physical Inspection,107780.0,2.0,2026-02-25,2026-05-30,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16407,
Rajya Sabha,WS/MP019/2025-2026/248794,Normal/Others,WS/MP019/2025-2026/248794-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar high mast light near Gyanendra Singh house in Raup village of Robertsganj development block,2025-11-21,108000.0,2026-01-12,108000.0,Physical Inspection,107780.0,2.0,2026-02-25,2026-05-30,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,0.9979629629629629,52,,0,16408,
Rajya Sabha,WS/MP019/2025-2026/248814,Normal/Others,WS/MP019/2025-2026/248814-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place near the house of Munna Lal Chero in Tola Dhanrava Tola of Piparkhaad Gram Panchayat of Development Block Kon,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,493000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16409,
Rajya Sabha,WS/MP019/2025-2026/248815,Normal/Others,WS/MP019/2025-2026/248815-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place at the intersection of the house of Bihari Chero in Tola Cherwani Tola of Mitihinia Gram Sabha of Development Block Kon.,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,493000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16410,
Rajya Sabha,WS/MP019/2025-2026/248816,Normal/Others,WS/MP019/2025-2026/248816-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place in Tola Dharna Basti of Padraksh Gram Panchayat of Development Block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,493000.0,2.0,2026-01-21,2026-07-20,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16411,
Rajya Sabha,WS/MP019/2025-2026/248817,Normal/Others,WS/MP019/2025-2026/248817-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar street light near Kali Mata Temple in Barakra Village of Development Block Robertsganj,2025-11-21,472218.0,2026-01-16,472218.0,Physical Inspection,472218.0,2.0,2026-04-12,2026-06-22,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,56,,0,16412,
Rajya Sabha,WS/MP019/2025-2026/248818,Normal/Others,WS/MP019/2025-2026/248818-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light in the colony near Sheetla Mata Temple in village Karaki,2025-11-21,473000.0,2026-01-12,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,52,,0,16413,
Rajya Sabha,WS/MP019/2025-2026/248819,Normal/Others,WS/MP019/2025-2026/248819-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light 50 meters ahead of village Tintali turn,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16414,
Rajya Sabha,WS/MP019/2025-2026/248820,Normal/Others,WS/MP019/2025-2026/248820-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Work of installing high mast light at Tej Nagar intersection in Ward No. 6, Municipal Council, Sonbhadra",2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16415,
Rajya Sabha,WS/MP019/2025-2026/248821,Normal/Others,WS/MP019/2025-2026/248821-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light near the pond in the middle of village Badhauli,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16416,
Rajya Sabha,WS/MP019/2025-2026/248822,Normal/Others,WS/MP019/2025-2026/248822-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light in a public place near the house of Shri Kedar Pathak in village Pashain Kala,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16417,
Rajya Sabha,WS/MP019/2025-2026/248823,Normal/Others,WS/MP019/2025-2026/248823-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light in a public place near the house of Munna Tiwari in village Bahuara,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16418,
Rajya Sabha,WS/MP019/2025-2026/248824,Normal/Others,WS/MP019/2025-2026/248824-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing high mast light at PAC turn in village Parasi Pandey,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16419,
Rajya Sabha,WS/MP019/2025-2026/248825,Normal/Others,WS/MP019/2025-2026/248825-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a high mast light near the primary school near the police line in village Churk,2025-11-21,473000.0,2026-01-16,473000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,56,,0,16420,
Rajya Sabha,WS/MP019/2025-2026/248826,Normal/Others,WS/MP019/2025-2026/248826-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Electrification work with a 25 KVA transformer near Rajesh Kumar Maurya house in village Madhupur of development block Robertsganj,2025-11-21,224000.0,2026-01-12,224000.0,Vendor Identification,,,,,,,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,,52,,0,16421,
Rajya Sabha,WS/MP019/2025-2026/248827,Normal/Others,WS/MP019/2025-2026/248827-Lighting of public spaces,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar high mast near Sanjay house on the Karribaraon link road of village Ghorawal development block108000,2025-11-21,108000.0,2026-01-12,108000.0,Physical Inspection,108000.0,2.0,2026-01-21,2026-06-25,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16422,
Rajya Sabha,WS/MP019/2025-2026/248828,Normal/Others,WS/MP019/2025-2026/248828-Installing community drinking water plants,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near Amarsota Kharwar Basti of village Panchayat Panari Tola of development block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,493000.0,2.0,2026-01-21,2026-07-08,1.0,1.0,,,226801049.11,10000000.0,1.0,1.0,1.0,0.0,1.0,52,,0,16423,
Rajya Sabha,WS/MP18364/2025-2026/248834,Normal/Others,WS/MP18364/2025-2026/248834-Construction of community centers and community halls,Karnataka,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Shri Narayanasa K. Bhandage (2024-30) (2024-2030),Elected MP,Construction of Public Community Hall at Property no.303 in Alur L.T. village.,2025-11-20,300000.0,2026-01-08,300000.0,Sanction,,,,,,,,,147450000.0,,,,,0.0,,49,,0,16424,
Rajya Sabha,WS/MP102/2025-2026/248897,Normal/Others,WS/MP102/2025-2026/248897-Construction of rooms and halls in school and colleges,Kerala,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),Smt. Jebi Mather Hisham (2022-28) (2022-2028),Elected MP,"Construction of 2 Classrooms for Govt. LP School, Thuravoor (First Floor), Ward 2, Thuravoor Grama Panchayath",2025-11-18,3000000.0,2025-11-18,3000000.0,Work Partially Completed,2836343.0,2.0,2025-11-19,2026-06-23,1.0,1.0,,,220563957.11,,,,,0.0,0.9454476666666667,0,,0,16427,
Rajya Sabha,WS/MP132/2025-2026/248913,Normal/Others,WS/MP132/2025-2026/248913-Construction of community centers and community halls,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Construction of Grameswar Community Center at Paikamara.,2025-11-19,500000.0,2026-01-15,500000.0,Work Partially Completed,500000.0,1.0,2026-08-01,2026-08-01,1.0,1.0,,,196063957.11,,,,,0.0,1.0,57,,0,16428,
Rajya Sabha,WS/MP132/2025-2026/248914,Normal/Others,WS/MP132/2025-2026/248914-Construction of community centers and community halls,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Construction of Dakhinakali Community Center at Biragobindapur.,2025-11-19,500000.0,2026-01-15,500000.0,Work Completed,,,,,,,,,196063957.11,,,,,0.0,,57,,0,16429,
