sabha,work_id,work_category,work,state,mp_name,constituency,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,completed,sr_no,ida,expenditure_date,fund_disbursed_amount_rs,expenditure_sr_no,expenditure_state,expenditure_work,expenditure_ida,expenditure_mp_name,expenditure_constituency,vendor_name,payment_status,image,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_amount_rs,recommendation_sanction_amount_deviation_rs,sanctioned_to_recommended_ratio,disbursement_ratio,remaining_amount_rs,recommendation_to_sanction_days,sanction_to_completion_days,anomaly_score,is_anomaly,anomaly_component,financial_component,execution_component,completeness_component,risk_score,risk_level,risk_indicators,similar_works
Lok Sabha,WS/MP577/2025-2026/133574,Normal/Others,"WS/MP577/2025-2026/133574-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),kathla game damar road thi parmar faliya sudhi c.c.road nu kam,2024-07-17,245697.0,2025-10-07,245697.0,Sanction,0,42,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,447,,-0.006389719668850324,False,0.5263580197243733,0.0,0.5,0.5,36.32,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133575,Normal/Others,"WS/MP577/2024-2025/133575-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),nalwai game chopadi faliya ma c.c.road nu kam,2024-07-17,250000.0,2025-03-27,250000.0,Work Partially Completed,0,43,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133576,Normal/Others,"WS/MP577/2024-2025/133576-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),garbada game kamliyavad faliyama c.c.road nu kam,2024-07-17,250000.0,2025-03-27,250000.0,Sanction,0,44,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133577,Normal/Others,WS/MP577/2025-2026/133577-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),lilar game mavi faliya ma samuhik kuva nu kam,2024-07-17,245826.0,2025-10-17,245826.0,Sanction,0,45,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,457,,-0.0016040730835564787,False,0.5505468407185233,0.0,0.5,0.5,37.53,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133578,Normal/Others,"WS/MP577/2024-2025/133578-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),chharchhoda game bhabhor faliya thi aanganvadi ne jodto c.c.roadnu kam,2024-07-17,250000.0,2025-03-27,250000.0,Sanction,0,46,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133579,Normal/Others,"WS/MP577/2025-2026/133579-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),bhutardi game bhuriya faliya ma c.c.road nu kam,2024-07-17,247496.0,2025-10-04,247496.0,Physical Inspection,0,47,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,247496.0,3691.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),BHUTARDI GROUP GR PANCHAYAT,Payment Success,,,,147000000.0,,0.0,1.0,,,444,,-0.008944092697572348,False,0.51344706383935,0.0,0.5,0.5,35.67,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133580,Normal/Others,"WS/MP577/2025-2026/133580-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),minakyar game bilval faliya ma c.c.road nu kam,2024-07-17,247496.0,2025-10-04,247496.0,Sanction,0,48,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,444,,-0.008944092697572348,False,0.51344706383935,0.0,0.5,0.5,35.67,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133581,Normal/Others,"WS/MP577/2025-2026/133581-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),kharva game rasulbhaina ghar pase nikalti sheri thi aanganvadi sudhi c.c.road nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,49,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133582,Normal/Others,WS/MP577/2025-2026/133582-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),nelsur game aashram faliya ma saamuhik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,50,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133583,Normal/Others,WS/MP577/2025-2026/133583-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),ambli game khada faliya ma samuhik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,51,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133584,Normal/Others,"WS/MP577/2024-2025/133584-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),vajelav game sarpanch faliya ma c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,0,52,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,5997.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYATA VAJELAW,Payment Success,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133585,Normal/Others,"WS/MP577/2024-2025/133585-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),matwa game navi vsahat thi badarbhai plas na ghar sudhi c.c.road nu kam,2024-07-17,250000.0,2025-03-27,250000.0,Physical Inspection,0,53,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,5998.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYATA MATWA,Payment Success,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133586,Normal/Others,"WS/MP577/2024-2025/133586-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),abhlod game indira nagari faliya ma c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Sanction,0,54,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133587,Normal/Others,"WS/MP577/2025-2026/133587-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),zari burjarg game dungra faliya ma aanganvadi thi ramanbhai vanabhai na ghar sudhi c.c.road nu kam,2024-07-17,247496.0,2025-10-04,247496.0,Sanction,0,55,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,444,,-0.008944092697572348,False,0.51344706383935,0.0,0.5,0.5,35.67,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133588,Normal/Others,"WS/MP577/2024-2025/133588-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),rayan panchayat limbu faliya thi lilva talavne jodto c.c.road nu kam,2024-07-17,250000.0,2025-03-27,250000.0,Physical Inspection,0,56,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,5994.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYAT RAYAN,Payment Success,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133589,Normal/Others,WS/MP577/2025-2026/133589-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),boriyala game divaniya faliya ma samuhik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,57,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133590,Normal/Others,WS/MP577/2025-2026/133590-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),patiya game simada faliya ma samuhik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,58,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133591,Normal/Others,"WS/MP577/2025-2026/133591-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),abhlod game umriya umariya faliya thi pranmji mandir par c.c.road nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Physical Inspection,0,59,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,248443.0,5995.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYAT RAYAN,Payment Success,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133592,Normal/Others,"WS/MP577/2024-2025/133592-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),kharva game bhuriya faliya ma c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Sanction,0,60,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133593,Normal/Others,WS/MP577/2025-2026/133593-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),DHAMANBARI GAME NISHAL FALIYAMA SAMUHIK KUVANU KAM,2024-07-17,350000.0,2026-01-02,350000.0,Sanction,0,61,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,534,,0.03068601729658127,True,0.7137555528892561,0.0,0.5,0.5,45.69,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133594,Normal/Others,"WS/MP577/2025-2026/133594-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),patiya game katara faliya thi samshan sudhi c.c.road nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,62,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133595,Normal/Others,"WS/MP577/2025-2026/133595-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),nadhelav game bara na kotar thi shala taraf jata rasta par c.c.road nu kam,2024-07-17,247496.0,2025-10-04,247496.0,Sanction,0,63,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,444,,-0.008944092697572348,False,0.51344706383935,0.0,0.5,0.5,35.67,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133596,Normal/Others,"WS/MP577/2025-2026/133596-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),abhlod game mukhy rastaa thi bor faliya sudhi c.c.road nu kam,2024-07-17,300000.0,2026-01-12,300000.0,Sanction,0,64,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.02911691006111572,True,0.7058245756716872,0.0,0.5,0.5,45.29,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133597,Normal/Others,"WS/MP577/2024-2025/133597-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),nimach game nichvas faliya ma c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,0,65,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,3257.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYAT NIMACH,Payment In-Progress,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133598,Normal/Others,"WS/MP577/2024-2025/133598-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),vadva game bariya faliya anganvadi ne jodto c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Sanction,0,66,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2025-2026/133599,Normal/Others,WS/MP577/2025-2026/133599-Construction of public irrigation facilities,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),zarikhareli ma vaniya faliyama sarvajanik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,0,67,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,544,,0.026704353863630126,True,0.6936304261541204,0.0,0.5,0.5,44.68,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133600,Normal/Others,"WS/MP577/2024-2025/133600-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),sahada game nishal faliya thi khaped faliya ne jodto c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,0,68,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,5169.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYAT SAHADA,Payment Success,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
Lok Sabha,WS/MP577/2024-2025/133601,Normal/Others,"WS/MP577/2024-2025/133601-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Jaswantsinh Sumanbhai Bhabhor,Dahod(St),nava faliya thi bamniya sudhi c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,0,69,Dahod(DISTRICT COLLECTOR DOHAD_IDA),,249291.0,5993.0,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,Dahod(St),GRAM PANCHAYAT RAYAN,Payment Success,,,,147000000.0,,0.0,1.0,,,253,,-0.07968023377111044,False,0.15591463352937385,0.0,0.3707165109034268,0.5,15.86,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']",[]
